qid,question,answer,qid.1,question.1,answer.1,concepts,numbers,units,relations,cn_result
16,which of the following plants contains phloem parenchyma?,pumpkin,16,which of the following plants contains phloem parenchyma?,pumpkin,"['pumpkin', 'follow', 'contain', 'plant', 'parenchyma', 'phloem']",[],['m'],[],"{'display': [{'head': 'green', 'relation': 'relatedto', 'tail': 'k', 'score': -9.894037246704102}], 'graph_edges': [(2320670, -9.894037246704102, None)]}"
16,which of the following plants contains phloem parenchyma?,wheat,16,which of the following plants contains phloem parenchyma?,wheat,"['follow', 'contain', 'wheat', 'plant', 'parenchyma', 'phloem']",[],['m'],[],"{'display': [{'head': 't', 'relation': 'relatedto', 'tail': 'triiodothyronine', 'score': -10.466673851013184}, {'head': 'pneumono', 'relation': 'relatedto', 'tail': 'o', 'score': -12.811883735656739}], 'graph_edges': [(2421289, -10.466673851013184, None), (1700980, -12.811883735656739, None)]}"
16,which of the following plants contains phloem parenchyma?,maize,16,which of the following plants contains phloem parenchyma?,maize,"['maize', 'follow', 'contain', 'plant', 'parenchyma', 'phloem']",[],['m'],[],"{'display': [{'head': 'pneumono', 'relation': 'relatedto', 'tail': 'o', 'score': -9.696183204650879}], 'graph_edges': [(1700980, -9.696183204650879, None)]}"
17,what is the amount of organic and inorganic materials in blood?,2-4%,17,what is the amount of organic and inorganic materials in blood?,2-4%,"['material', '%', 'inorganic', 'organic', 'blood']","['4', '2']",['m'],[],"{'display': [{'head': 'i', 'relation': 'isa', 'tail': 'inorganic_substance', 'score': -7.037701034545899}, {'head': 'o', 'relation': 'isa', 'tail': 'blood_group', 'score': -8.868452623461822}, {'head': 'a', 'relation': 'isa', 'tail': 'blood_group', 'score': -9.079725418838567}], 'graph_edges': [(470430, -7.037701034545899, None), (510423, -8.868452623461822, None), (370811, -9.079725418838567, None), (794879, -9.160935564738534, None), (1587727, -9.285547958161512, None), (386956, -9.315470712762034, None), (2367741, -9.754520416259766, None), (2331009, -10.25375941718346, None), (337591, -11.72405617583489, None)]}"
17,what is the amount of organic and inorganic materials in blood?,3-5%,17,what is the amount of organic and inorganic materials in blood?,3-5%,"['material', '%', 'inorganic', 'organic', 'blood']","['5', '3']",['m'],[],"{'display': [{'head': 'i', 'relation': 'isa', 'tail': 'inorganic_substance', 'score': -6.566357803344727}, {'head': 'o', 'relation': 'isa', 'tail': 'blood_group', 'score': -8.436146817945948}, {'head': 'a', 'relation': 'isa', 'tail': 'blood_group', 'score': -8.677668139213417}], 'graph_edges': [(470430, -6.566357803344727, None), (510423, -8.436146817945948, None), (370811, -8.677668139213417, None), (794879, -8.860847057965572, None), (386956, -8.87752024032322, None), (1587727, -8.944107183662128, None), (2367741, -9.548391342163086, None), (2331009, -10.68068992392051, None), (337591, -11.23319912538809, None)]}"
17,what is the amount of organic and inorganic materials in blood?,5-7%,17,what is the amount of organic and inorganic materials in blood?,5-7%,"['material', '%', 'inorganic', 'organic', 'blood']","['7', '5']",['m'],[],"{'display': [{'head': 'i', 'relation': 'isa', 'tail': 'inorganic_substance', 'score': -6.860088157653808}, {'head': 'o', 'relation': 'isa', 'tail': 'blood_group', 'score': -8.701266163537579}, {'head': 'n', 'relation': 'relatedto', 'tail': 'nitrogen', 'score': -8.935563646306543}], 'graph_edges': [(470430, -6.860088157653808, None), (510423, -8.701266163537579, None), (2362376, -8.935563646306543, None), (370811, -9.018719933851349, None), (386956, -9.110580459161207, None), (794879, -9.165361035848637, None), (1587727, -9.195698905599876, None), (2367741, -9.635428428649902, None), (2331009, -10.703971940122974, None), (337591, -11.433170472521189, None)]}"
17,what is the amount of organic and inorganic materials in blood?,8-9%,17,what is the amount of organic and inorganic materials in blood?,8-9%,"['material', '%', 'inorganic', 'organic', 'blood']","['8', '9']",['m'],[],"{'display': [{'head': 'blood', 'relation': 'relatedto', 'tail': 'o', 'score': 0.0}, {'head': 'i', 'relation': 'isa', 'tail': 'inorganic_substance', 'score': 0.0}, {'head': 'n', 'relation': 'relatedto', 'tail': 'nitrogen', 'score': 0.0}], 'graph_edges': [(794493, 0.0, None), (470430, 0.0, None), (2362376, 0.0, None), (510423, 0.0, None), (370811, 0.0, None), (386956, 0.0, None), (794879, 0.0, None), (1587727, 0.0, None), (2367741, 0.0, None), (2331009, 0.0, None), (337591, 0.0, None)]}"
18,which is the full form of atp?,adenosine monophosphate,18,which is the full form of atp?,adenosine monophosphate,"['monophosphate', 'adenosine', 'atp', 'form']",[],['m'],[],"{'display': [{'head': 'a', 'relation': 'relatedto', 'tail': 'deoxyadenosine_monophosphate', 'score': -6.7561164938307865}, {'head': 't', 'relation': 'relatedto', 'tail': 'deoxythymidine_monophosphate', 'score': -7.168527221679688}, {'head': 'a', 'relation': 'relatedto', 'tail': 'adenine', 'score': -9.365440891902793}], 'graph_edges': [(2234990, -6.7561164938307865, None), (2421291, -7.168527221679688, None), (2234987, -9.365440891902793, None), (628052, -10.379359245300293, None), (2372836, -11.010923836361629, None), (409048, -12.07621134260655, None)]}"
18,which is the full form of atp?,adenosine diphosphate,18,which is the full form of atp?,adenosine diphosphate,"['adenosine', 'atp', 'form', 'diphosphate']",[],['m'],[],"{'display': [{'head': 'a', 'relation': 'relatedto', 'tail': 'deoxyadenosine_monophosphate', 'score': -9.485416735259188}, {'head': 't', 'relation': 'relatedto', 'tail': 'deoxythymidine_monophosphate', 'score': -9.87602949142456}, {'head': 'a', 'relation': 'relatedto', 'tail': 'adenine', 'score': -10.172313844631113}], 'graph_edges': [(2234990, -9.485416735259188, None), (2421291, -9.87602949142456, None), (2234987, -10.172313844631113, None), (409046, -11.203727722167969, None), (628052, -11.650354329711211, None), (2372836, -11.707512877147595, None), (409048, -13.495940438243915, None)]}"
18,which is the full form of atp?,adenosine triphosphate,18,which is the full form of atp?,adenosine triphosphate,"['adenosine', 'atp', 'form', 'triphosphate']",[],['m'],[],"{'display': [{'head': 'a', 'relation': 'relatedto', 'tail': 'deoxyadenosine_monophosphate', 'score': -9.41058182397825}, {'head': 'a', 'relation': 'relatedto', 'tail': 'adenine', 'score': -9.6656836335862}, {'head': 't', 'relation': 'relatedto', 'tail': 'deoxythymidine_monophosphate', 'score': -10.178290748596192}], 'graph_edges': [(2234990, -9.41058182397825, None), (2234987, -9.6656836335862, None), (2421291, -10.178290748596192, None), (628052, -10.633345603942871, None), (2372836, -11.662095708318963, None), (409048, -13.283309764147003, None)]}"
18,which is the full form of atp?,adenosine pentaphosphate,18,which is the full form of atp?,adenosine pentaphosphate,"['pentaphosphate', 'adenosine', 'atp', 'form']",[],['m'],[],"{'display': [{'head': 'a', 'relation': 'relatedto', 'tail': 'deoxyadenosine_monophosphate', 'score': -8.321678572157149}, {'head': 'a', 'relation': 'relatedto', 'tail': 'adenine', 'score': -9.28516138294931}, {'head': 't', 'relation': 'relatedto', 'tail': 'deoxythymidine_monophosphate', 'score': -9.309643125534057}], 'graph_edges': [(2234990, -8.321678572157149, None), (2234987, -9.28516138294931, None), (2421291, -9.309643125534057, None), (628052, -10.311827659606934, None), (2372836, -12.077461324408109, None), (409048, -13.17794033943333, None)]}"
19,the first stable substance of which plant is 4-carbon based oxalocctic acid?,sugarcane,19,the first stable substance of which plant is 4-carbon based oxalocctic acid?,sugarcane,"['substance', 'base', 'carbon', 'acid', 'stable', 'oxalocctic', 'sugarcane', 'plant']","['first', '4']",[],[],"{'display': [{'head': 'a', 'relation': 'relatedto', 'tail': 'acid', 'score': -9.078302821330185}, {'head': 'carbon', 'relation': 'relatedto', 'tail': 'c', 'score': -9.231527673165639}, {'head': 'o', 'relation': 'relatedto', 'tail': 'oxygen', 'score': -9.57326602935791}], 'graph_edges': [(638448, -9.078302821330185, None), (853624, -9.231527673165639, None), (2367741, -9.57326602935791, None), (2263683, -10.0529034614563, None), (337590, -10.28017737748449, None), (337591, -10.762795628821264, None), (2263679, -11.87963830969012, None)]}"
19,the first stable substance of which plant is 4-carbon based oxalocctic acid?,mango,19,the first stable substance of which plant is 4-carbon based oxalocctic acid?,mango,"['substance', 'base', 'carbon', 'acid', 'stable', 'oxalocctic', 'mango', 'plant']","['first', '4']",['m'],[],"{'display': [{'head': 'carbon', 'relation': 'relatedto', 'tail': 'c', 'score': -9.459328295386758}, {'head': 'chemical_symbol_of_carbon', 'relation': 'hasproperty', 'tail': 'c', 'score': -10.187757324388103}, {'head': 'o', 'relation': 'relatedto', 'tail': 'oxygen', 'score': -10.266413253041517}], 'graph_edges': [(853624, -9.459328295386758, None), (337590, -10.187757324388103, None), (2367741, -10.266413253041517, None), (2263683, -10.280364116347732, None), (337591, -10.950794219970703, None), (638448, -11.81219358444214, None), (2263679, -12.836117713377897, None)]}"
19,the first stable substance of which plant is 4-carbon based oxalocctic acid?,black berry,19,the first stable substance of which plant is 4-carbon based oxalocctic acid?,black berry,"['substance', 'base', 'carbon', 'acid', 'stable', 'oxalocctic', 'black', 'plant', 'berry']","['first', '4']",[],[],"{'display': [{'head': 'carbon', 'relation': 'relatedto', 'tail': 'c', 'score': -8.909663240137734}, {'head': 'super_acid', 'relation': 'relatedto', 'tail': 'k', 'score': -9.631864090810655}, {'head': 'c', 'relation': 'relatedto', 'tail': 'carbon', 'score': -9.70099720954895}], 'graph_edges': [(853624, -8.909663240137734, None), (2419312, -9.631864090810655, None), (2263683, -9.70099720954895, None), (2367741, -9.930025586690824, None), (638448, -10.100339438893098, None), (837700, -10.17054271697998, None), (2263686, -11.06598244189165, None), (337590, -11.086254818007218, None), (337591, -11.81991303756147, None), (2263679, -12.288856888754912, None)]}"
19,the first stable substance of which plant is 4-carbon based oxalocctic acid?,jackfruit,19,the first stable substance of which plant is 4-carbon based oxalocctic acid?,jackfruit,"['substance', 'base', 'jackfruit', 'carbon', 'acid', 'stable', 'oxalocctic', 'plant']","['first', '4']",[],[],"{'display': [{'head': 'carbon', 'relation': 'relatedto', 'tail': 'c', 'score': -9.78415011971721}, {'head': 'super_acid', 'relation': 'relatedto', 'tail': 'k', 'score': -10.268888451495409}, {'head': 'o', 'relation': 'relatedto', 'tail': 'oxygen', 'score': -10.400497262267722}], 'graph_edges': [(853624, -9.78415011971721, None), (2419312, -10.268888451495409, None), (2367741, -10.400497262267722, None), (837700, -10.479643821716309, None), (638448, -10.541251234578827, None), (2263683, -10.652802848815918, None), (2263686, -10.842617515482132, None), (337590, -11.47172920515324, None), (337591, -11.928655646419259, None), (2263679, -12.881643271135374, None)]}"
20,how many numbers of atp are produced in krebs cycle?,22,20,how many numbers of atp are produced in krebs cycle?,22,"['cycle', 'krebs', 'atp', 'number', 'produce']",['22'],['m'],[],"{'display': [{'head': 'k', 'relation': 'relatedto', 'tail': 'potassium', 'score': -9.632830619812012}], 'graph_edges': [(2340336, -9.632830619812012, None)]}"
20,how many numbers of atp are produced in krebs cycle?,24,20,how many numbers of atp are produced in krebs cycle?,24,"['cycle', 'krebs', 'atp', 'number', 'produce']",['24'],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'deoxycytidine_monophosphate', 'score': -10.20289421081543}, {'head': 'k', 'relation': 'relatedto', 'tail': 'potassium', 'score': -11.863476943969728}], 'graph_edges': [(2263685, -10.20289421081543, None), (2340336, -11.863476943969728, None)]}"
20,how many numbers of atp are produced in krebs cycle?,26,20,how many numbers of atp are produced in krebs cycle?,26,"['cycle', 'krebs', 'atp', 'number', 'produce']",['26'],['m'],[],"{'display': [{'head': 'c', 'relation': 'relatedto', 'tail': 'deoxycytidine_monophosphate', 'score': -10.340249061584473}, {'head': 'k', 'relation': 'relatedto', 'tail': 'potassium', 'score': -12.310964393615723}], 'graph_edges': [(2263685, -10.340249061584473, None), (2340336, -12.310964393615723, None)]}"
20,how many numbers of atp are produced in krebs cycle?,28,20,how many numbers of atp are produced in krebs cycle?,28,"['cycle', 'krebs', 'atp', 'number', 'produce']",['28'],['m'],[],"{'display': [{'head': 'k', 'relation': 'relatedto', 'tail': 'potassium', 'score': -9.440971374511719}], 'graph_edges': [(2340336, -9.440971374511719, None)]}"
21,which contains poly-saccharide?,grape,21,which contains poly-saccharide?,grape,"['contain', 'poly', 'grape']",[],[],[],"{'display': [{'head': 'p', 'relation': 'partof', 'tail': 'alphabet', 'score': -11.116448402404785}], 'graph_edges': [(628052, -11.116448402404785, None)]}"
21,which contains poly-saccharide?,orange,21,which contains poly-saccharide?,orange,"['contain', 'poly', 'orange']",[],[],[],"{'display': [{'head': 'p', 'relation': 'partof', 'tail': 'alphabet', 'score': -11.15471363067627}, {'head': 'o', 'relation': 'partof', 'tail': 'alphabet', 'score': -14.57787733078003}], 'graph_edges': [(628052, -11.15471363067627, None), (627766, -14.57787733078003, None)]}"
21,which contains poly-saccharide?,wheat,21,which contains poly-saccharide?,wheat,"['contain', 'poly', 'wheat']",[],[],[],"{'display': [{'head': 'p', 'relation': 'partof', 'tail': 'alphabet', 'score': -11.098791122436523}], 'graph_edges': [(628052, -11.098791122436523, None)]}"
21,which contains poly-saccharide?,sugar,21,which contains poly-saccharide?,sugar,"['contain', 'poly', 'sugar']",[],[],[],"{'display': [{'head': 'p', 'relation': 'partof', 'tail': 'alphabet', 'score': -11.116654396057129}], 'graph_edges': [(628052, -11.116654396057129, None)]}"
22,which of the following produces alkaline urine if eaten?,apple,22,which of the following produces alkaline urine if eaten?,apple,"['urine', 'eat', 'apple', 'alkaline', 'following', 'produce']",[],[],[],"{'display': [{'head': 'k', 'relation': 'isa', 'tail': 'ketamine', 'score': -10.347302436828613}], 'graph_edges': [(479383, -10.347302436828613, None)]}"
22,which of the following produces alkaline urine if eaten?,catla fish,22,which of the following produces alkaline urine if eaten?,catla fish,"['urine', 'eat', 'fish', 'catla', 'alkaline', 'following', 'produce']",[],[],[],"{'display': [], 'graph_edges': []}"
22,which of the following produces alkaline urine if eaten?,beef,22,which of the following produces alkaline urine if eaten?,beef,"['urine', 'eat', 'beef', 'alkaline', 'following', 'produce']",[],[],[],"{'display': [], 'graph_edges': []}"
22,which of the following produces alkaline urine if eaten?,peanut,22,which of the following produces alkaline urine if eaten?,peanut,"['urine', 'eat', 'peanut', 'alkaline', 'following', 'produce']",[],[],[],"{'display': [], 'graph_edges': []}"
23,what is the percentage of nitrogen in protein?,14,23,what is the percentage of nitrogen in protein?,14,"['protein', 'nitrogen', 'percentage']",['14'],[],[],"{'display': [{'head': 'n', 'relation': 'relatedto', 'tail': 'nitrogen', 'score': -9.743937492370605}, {'head': 'p', 'relation': 'relatedto', 'tail': 'phosphorus', 'score': -11.095836639404297}], 'graph_edges': [(2362376, -9.743937492370605, None), (2372836, -11.095836639404297, None)]}"
